operation_date,document_number,amount,direction,counterparty_name,payment_purpose,rows_count,source_files,source_files_count,min_source_row,max_source_row
2025-11-27,731,-100700.0,debit,"ООО ""АРТКОНДИ""","Оплата по счету № 4 от 06.11.2025 за начинку кондитерскую . В том числе НДС 20%, 16783.33 руб",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2033,2137
2025-11-27,732,-65000.0,debit,"АО ""ТУЛАХЛЕБОПРОДУКТ""","Оплата по упд № 1011-0000004 от 10.11.2025., за муку пшеничную хлебопекарную в/с. В том числе НДС 10%, 5909.09 руб.",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2030,2134
2025-11-28,733,-4556.0,debit,"ООО ""БИЗНЕС-СОФТ""",Оплата по счету № 473 от 27.11.2025. облачная инфраструктура рабочее место 1с бухгалтерия 8.тариф бизнес за ноябрь 2025г. НДС не облагается,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2010,2114
2025-11-28,734,-95000.0,debit,"ООО ""АРТКОНДИ""","Оплата по счету № 5 от 10.11.2025 за начинку кондитерскую. В том числе НДС 20%, 15833.33 руб5",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2013,2117
2025-11-28,735,-13000.0,debit,"ООО ""ЭКО-СФЕРА""","Оплата по счету № 499 от 28.11.2025. за вывоз КГМ бункер-накопитель 8м3 за ноябрь 2025г. В том числе НДС 20%, 2166.67 руб.",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2008,2112
2025-11-28,2050,15300.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810240000066995 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 ТАЛДОМ СОВЕТСКАЯ 13А. СУММА 15300-00 В Т.Ч. НДС(10%) 1390-91,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2019,2123
2025-11-28,2966,19090.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810240000030714 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО МЫТИЩИ Г МЫТИЩИ ЯРОСЛАВСКОЕ Ш СТР 118Б. СУММА 19090-00 В Т.Ч. НДС(10%) 1735-45,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2017,2121
2025-11-28,3126,20335.8,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810966000001776 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 НОВОМОСКОВСК ПЕРВОМАЙСКАЯ 83. СУММА 20335-80 В Т.Ч. НДС(10%) 1848-71,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2026,2130
2025-11-28,3222,7699.4,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810066000006480 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ДОНСКОЙ УЛ. ОКТЯБРЬСКАЯ 77А. СУММА 7699-40 В Т.Ч. НДС(10%) 699-95,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2028,2132
2025-11-28,3443,-39.0,debit,"АО ""Альфа-Банк""","Комиссия за перевод в рублях по Системе N 734 от 28.11.2025 Согл.тариф.Банка НДС не облаг. ООО ""СЛАДКИЙ ГОРОДОК""",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2012,2116
2025-11-28,3451,-39.0,debit,"АО ""Альфа-Банк""","Комиссия за перевод в рублях по Системе N 733 от 28.11.2025 Согл.тариф.Банка НДС не облаг. ООО ""СЛАДКИЙ ГОРОДОК""",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2009,2113
2025-11-28,3475,-39.0,debit,"АО ""Альфа-Банк""","Комиссия за перевод в рублях по Системе N 735 от 28.11.2025 Согл.тариф.Банка НДС не облаг. ООО ""СЛАДКИЙ ГОРОДОК""",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2007,2111
2025-11-28,3484,11790.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810840000061248 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО БОГОРОДСКИЙ Г НОГИНСК УЛ РЕМЕСЛЕННАЯ Д 2Б. СУММА 11790-00 В Т.Ч. НДС(10%) 1071-82,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2018,2122
2025-11-28,3966,40350.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810140000080479 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ О.-БОРИСОВО СЕВЕРНОЕ УЛДОМОДЕДОВСКАЯ Д7 К1. СУММА 40350-00 В Т.Ч. НДС(10%) 3668-18,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2025,2129
2025-11-28,4257,13780.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810340000079785 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 ЭЛЕКТРОУГЛИ БОЛЬШОЕ ВАСИЛЬЕВО 23. СУММА 13780-00 В Т.Ч. НДС(10%) 1252-73,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2021,2125
2025-11-28,4472,7690.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940000077873 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ДМИТРОВСКИЙ Д ЕЛИЗАВЕТИНО Д 203А СТР 1. СУММА 7690-00 В Т.Ч. НДС(10%) 699-09,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2020,2124
2025-11-28,4538,13220.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810440000077959 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ШАТУРА Г РОШАЛЬ УЛ КОСЯКОВА Д 18 К 530С. СУММА 13220-00 ВТ.Ч. НДС(10%) 1201-82,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2022,2126
2025-11-28,4623,22831.4,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810166000014424 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ТУЛА ВЕНЕВСКОЕ 6. СУММА 22831-40 В Т.Ч. НДС(10%) 2075-58,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2015,2119
2025-11-28,4697,5940.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810340000077981 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО Г ВОСКРЕСЕНСК УЛ ЗАВОДСКАЯ 2Я ЗД 16 СТР 2. СУММА 5940-00 В Т.Ч. НДС(10%) 540-00,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2024,2128
2025-11-28,4859,27910.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810740000410119 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО МОЖАЙСКИЙ Г МОЖАЙСК УЛ КОММУНИСТИЧЕСКАЯ Д 1. СУММА 27910-00 В Т.Ч. НДС(10%) 2537-27,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2023,2127
2025-11-28,5034,17142.4,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810866000016175 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 АЛЕКСИН ТУЛЬСКАЯ ЗД 141 К1. СУММА 17142-40 В Т.Ч. НДС(10%) 1558-40,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2027,2131
2025-11-28,5048,1582.4,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810166000014673 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ОДОЕВ 50 ЛЕТ ОКТЯБРЯ. СУММА 1582-40 В Т.Ч. НДС(10%) 143-85,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2011,2115
2025-11-28,5049,8166.74,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810866000008714 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ЛИВНЫ ГАЙДАРА 2В. СУММА 8166-74 В Т.Ч. НДС(10%) 742-43,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2029,2133
2025-11-28,5057,14486.8,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810766000014950 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ТУЛА СКУРАТОВСКАЯ 100А. СУММА 14486-80 В Т.Ч. НДС(10%) 1316-98,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2014,2118
2025-11-26,11691,19631.33,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810777030023059 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ПУТЕВКА РОСЛАВЛЬСКАЯ 1А-1СУММА 19631-33В Т.Ч. НДС(10%) 1784-67,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2050,2154
2025-11-26,11316,2971.36,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810177030042119 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ТАМБОВ АВИАЦИОННАЯ 141АСУММА 2971-36В Т.Ч. НДС(10%) 270-12,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2044,2148
2025-11-26,9912,6913.2,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810130000042967 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ПОДОЛЬСК ЗАГОРОДНАЯ 1СУММА 6913-20В Т.Ч. НДС(10%) 628-47,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2051,2155
2025-11-25,727,-1575.0,debit,"АО ""ТЕЛЕ-СЕРВИС ТУЛА""","оплата по счету № 27572 от 01.12.2025. абонентская плата за декабрь 2025г В том числе НДС 5%, 75.00 руб.",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2052,2156
2025-11-24,6601,14970.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810140000082833 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО СОЛНЕЧНОГОРСК Д НОВАЯ СТР 483. СУММА 14970-00 В Т.Ч. НДС(10%) 1360-91,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2075,2179
2025-11-24,8200,15254.6,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810630000048160 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ЭЛЕКТРОСТАЛЬ ТЕВОСЯНА 25СУММА 15254-60В Т.Ч. НДС(10%) 1386-78,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2089,2193
2025-11-24,9050,16906.47,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810977030010532 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 БРЯНСК УЛЬЯНОВА 4СУММА 16906-47В Т.Ч. НДС(10%) 1536-95,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2108,2212
2025-11-24,9146,9853.01,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810477030024633 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ВОРОНЕЖ МАШИНОСТРОИТЕЛЕЙ 24СУММА 9853-01В Т.Ч. НДС(10%) 895-73,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2105,2209
2025-11-24,9633,9915.47,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810130000044075 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ЛИПЕЦК ЮНОШЕСКАЯ 43СУММА 9915-47В Т.Ч. НДС(10%) 901-41,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2088,2192
2025-11-24,10061,14983.39,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810577030045091 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 БРЯНСК 50-Й АРМИИ 1ДСУММА 14983-39В Т.Ч. НДС(10%) 1362-13,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2101,2205
2025-11-24,10148,14344.71,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810077030025663 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ТУЛА ПАРКОВАЯ 7СУММА 14344-71В Т.Ч. НДС(10%) 1304-06,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2102,2206
2025-11-24,10770,2228.52,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810677030023065 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ВОРОНЕЖ 45-Й СТРЕЛКОВОЙ ДИВИЗИИ 255ВСУММА 2228-52В Т.Ч. НДС(10%) 202-59,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2107,2211
2025-11-24,10829,4642.75,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810177030024713 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ЛИПЕЦК ПАПИНА 1Г-2СУММА 4642-75В Т.Ч. НДС(10%) 422-07,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2104,2208
2025-11-24,11105,4828.46,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810877030004172 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ВОРОНЕЖ ДУБРОВИНА 3ВСУММА 4828-46В Т.Ч. НДС(10%) 438-95,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2106,2210
2025-11-24,11163,3719.39,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810577030023039 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 СТАРЫЙ ОСКОЛ ПЕРВОЙ КОННОЙ АРМИИ 67АСУММА 3719-39В Т.Ч. НДС(10%) 338-13,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2103,2207
2025-11-25,725,-30000.0,debit,"ООО ""ППР""","Оплата по договору № 77600100252491125 от 13.11.2025г. В том числе НДС 20%, 5000.00 руб.",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2053,2157
2025-11-26,720,25830.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940070000715 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ОДИНЦОВСКИЙ Г КУБИНКА УЛ ЖЕЛЕЗНОДОРОЖНАЯ Д 1А (ТС150). СУММА25830-00 В Т.Ч. НДС(10%) 2348-18,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2048,2152
2025-11-26,5794,3330.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810940000064307 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО КЛИН Г КЛИН УЛ ПОБЕДЫ ВЛД 11 ПОМ 3. СУММА 3330-00 В Т.Ч. НДС(10%) 302-73,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2039,2143
2025-11-26,3731,9783.0,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810566000008519 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 КИМОВСК БЕССОЛОВА 59. СУММА 9783-00 В Т.Ч. НДС(10%) 889-36,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2037,2141
2025-11-26,3755,5432.8,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810266000016704 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 СУВОРОВ ЧАЙКОВСКОГО 14А. СУММА 5432-80 В Т.Ч. НДС(10%) 493-89,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2036,2140
2025-11-26,3820,11433.59,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810466000033943 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 НАРЫШКИНО ПРОМЫШЛЕННЫЙ ПЕР. 20. СУММА 11433-59 В Т.Ч. НДС(10%) 1039-42,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2040,2144
2025-11-26,4090,4660.8,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810166000008715 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ЩЕКИНО ЭНЕРГЕТИКОВ 15. СУММА 4660-80 В Т.Ч. НДС(10%) 423-71,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2034,2138
2025-11-26,4130,12162.7,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810466000011648 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ОРЁЛ ЛЕСКОВА 19А А1. СУММА 12162-70 В Т.Ч. НДС(10%) 1105-70,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2043,2147
2025-11-26,4234,14280.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000078859 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО КОЛОМНА Г КОЛОМНА УЛ КОЛХОЗНАЯ Д 8 СТР 4. СУММА 14280-00 В Т.Ч. НДС(10%) 1298-18,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2045,2149
2025-11-26,4323,10980.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810440000075045 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО КУРОВСКОЕ ОРЕХОВО-ЗУЕВСКИЙ Р УЛСОВХОЗНАЯ Д25. СУММА 10980-00 В Т.Ч. НДС(10%) 998-18,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2047,2151
2025-11-26,4341,7452.83,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810766000015988 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 КОЛПНА ДЗЕРЖИНСКОГО 8. СУММА 7452-83 В Т.Ч. НДС(10%) 677-53,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2041,2145
2025-11-26,4434,15103.8,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810966000007592 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ТУЛА ПАРКОВАЯ 7А. СУММА 15103-80 В Т.Ч. НДС(10%) 1373-07,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2035,2139
2025-11-26,4523,9925.05,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810066000003836 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 МЦЕНСК ТУРГЕНЕВА 133. СУММА 9925-05 В Т.Ч. НДС(10%) 902-28,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2042,2146
2025-11-26,5125,11471.6,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810566000013151 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 БОГОРОДИЦК ЗАЩИТНАЯ 10. СУММА 11471-60 В Т.Ч. НДС(10%) 1042-87,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2038,2142
2025-11-26,5285,23170.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810040000094905 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ИСТРА Д ЛЕНИНО Д 2В. СУММА 23170-00 В Т.Ч. НДС(10%) 2106-36,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,2049,2153
