period_label,period_start,period_end,counterparty_raw,legal_entity,brand,store_location_raw,city_or_area,contract_raw,contract_number,contract_date,payment_doc_raw,payment_doc_number,payment_date,amount,source_file,source_file_path,source_file_hash,source_sheet,source_row_number,source_column
Продажи по контрагентам (по оплате) за 3 квартал 2025 г.,2025-07-01,2025-09-30,"Торгсервис 71 ООО Магазин Светофор, Орловская обл.,пгт Нарышкино, пер. Промышленный, д. 20",Торгсервис 71 ООО,Светофор,"Орловская обл.,пгт Нарышкино, пер. Промышленный, д. 20",пгт Нарышкино,ТС 71/2025-6 от 20.11.2024,ТС 71/2025-6,2024-11-20,Поступление на расчетный счет № 3128 от 12.09.2025,3128,2025-09-12,4241.0,Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,1a6366f2ccf6c89e15a24ad3765ea2bdcd97b07780dc0d9f6feaf00c9f405a30,Лист_1,595,12.09.25
Продажи по контрагентам (по оплате) за 3 квартал 2025 г.,2025-07-01,2025-09-30,"Торгсервис 71 ООО Магазин Светофор, г. Дубна, ул. Первомайская, д.10",Торгсервис 71 ООО,Светофор,"г. Дубна, ул. Первомайская, д.10",г. Дубна,ТС-71/2024 от 29.01.2024,ТС-71/2024,2024-01-29,Поступление на расчетный счет № 3388 от 12.09.2025,3388,2025-09-12,10055.0,Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,1a6366f2ccf6c89e15a24ad3765ea2bdcd97b07780dc0d9f6feaf00c9f405a30,Лист_1,682,12.09.25
Продажи по контрагентам (по оплате) за 3 квартал 2025 г.,2025-07-01,2025-09-30,"Восторг 76 ООО Магазин Маяк, г. Белгород, ул. Королева, д.2г",Восторг 76 ООО,Маяк,"г. Белгород, ул. Королева, д.2г",г. Белгород,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 8105 от 15.09.2025,8105,2025-09-15,9763.0,Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,1a6366f2ccf6c89e15a24ad3765ea2bdcd97b07780dc0d9f6feaf00c9f405a30,Лист_1,846,15.09.25
Продажи по контрагентам (по оплате) за 3 квартал 2025 г.,2025-07-01,2025-09-30,"Восторг 76 ООО Магазин Маяк, г. Белгород, ул. пер. 5-й Заводской, д.11",Восторг 76 ООО,Маяк,"г. Белгород, ул. пер. 5-й Заводской, д.11",г. Белгород,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 8124 от 15.09.2025,8124,2025-09-15,14501.0,Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,1a6366f2ccf6c89e15a24ad3765ea2bdcd97b07780dc0d9f6feaf00c9f405a30,Лист_1,780,15.09.25
Продажи по контрагентам (по оплате) за 3 квартал 2025 г.,2025-07-01,2025-09-30,"Восторг 76 ООО Магазин Маяк, г. Воронеж, ул. 45 стрелковой дивизии, д. 255в",Восторг 76 ООО,Маяк,"г. Воронеж, ул. 45 стрелковой дивизии, д. 255в",г. Воронеж,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 8424 от 15.09.2025,8424,2025-09-15,6248.0,Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,1a6366f2ccf6c89e15a24ad3765ea2bdcd97b07780dc0d9f6feaf00c9f405a30,Лист_1,650,15.09.25
Продажи по контрагентам (по оплате) за 3 квартал 2025 г.,2025-07-01,2025-09-30,"Восторг 76 ООО Магазин Маяк, г. Воронеж, ул. Дубровина, д. 3 В",Восторг 76 ООО,Маяк,"г. Воронеж, ул. Дубровина, д. 3 В",г. Воронеж,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 8678 от 15.09.2025,8678,2025-09-15,6982.0,Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,1a6366f2ccf6c89e15a24ad3765ea2bdcd97b07780dc0d9f6feaf00c9f405a30,Лист_1,710,15.09.25
Продажи по контрагентам (по оплате) за 3 квартал 2025 г.,2025-07-01,2025-09-30,"Восторг 76 ООО Магазин Маяк, г. Воронеж, ул. Маршала Жукова, д.15",Восторг 76 ООО,Маяк,"г. Воронеж, ул. Маршала Жукова, д.15",г. Воронеж,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 9251 от 15.09.2025,9251,2025-09-15,6600.0,Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,1a6366f2ccf6c89e15a24ad3765ea2bdcd97b07780dc0d9f6feaf00c9f405a30,Лист_1,698,15.09.25
Продажи по контрагентам (по оплате) за 3 квартал 2025 г.,2025-07-01,2025-09-30,"Восторг 76 ООО Магазин Маяк, г. Воронеж, ул. Машиностроителей, д. 24И",Восторг 76 ООО,Маяк,"г. Воронеж, ул. Машиностроителей, д. 24И",г. Воронеж,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 7716 от 15.09.2025,7716,2025-09-15,3291.0,Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,1a6366f2ccf6c89e15a24ad3765ea2bdcd97b07780dc0d9f6feaf00c9f405a30,Лист_1,893,15.09.25
Продажи по контрагентам (по оплате) за 3 квартал 2025 г.,2025-07-01,2025-09-30,"Восторг 76 ООО Магазин Маяк, г. Курск, пр-кт Кулакова, д.146з",Восторг 76 ООО,Маяк,"г. Курск, пр-кт Кулакова, д.146з",г. Курск,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 8909 от 15.09.2025,8909,2025-09-15,20602.0,Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,1a6366f2ccf6c89e15a24ad3765ea2bdcd97b07780dc0d9f6feaf00c9f405a30,Лист_1,604,15.09.25
Продажи по контрагентам (по оплате) за 3 квартал 2025 г.,2025-07-01,2025-09-30,"Восторг 76 ООО Магазин Маяк, г. Курск, ул. 50 лет Октября, д.179",Восторг 76 ООО,Маяк,"г. Курск, ул. 50 лет Октября, д.179",г. Курск,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 8899 от 15.09.2025,8899,2025-09-15,12583.0,Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,1a6366f2ccf6c89e15a24ad3765ea2bdcd97b07780dc0d9f6feaf00c9f405a30,Лист_1,635,15.09.25
Продажи по контрагентам (по оплате) за 3 квартал 2025 г.,2025-07-01,2025-09-30,"Восторг 76 ООО Магазин Маяк, г. Липецк, ул. Юношеская, д. 43",Восторг 76 ООО,Маяк,"г. Липецк, ул. Юношеская, д. 43",г. Липецк,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 7802 от 15.09.2025,7802,2025-09-15,5943.0,Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,1a6366f2ccf6c89e15a24ad3765ea2bdcd97b07780dc0d9f6feaf00c9f405a30,Лист_1,840,15.09.25
Продажи по контрагентам (по оплате) за 3 квартал 2025 г.,2025-07-01,2025-09-30,"Восторг 76 ООО Магазин Маяк, г. Липецк, ул.П.А.Папина, стр.1г, к.2",Восторг 76 ООО,Маяк,"г. Липецк, ул.П.А.Папина, стр.1г, к.2",г. Липецк,36/ВС от 20.09.2023,36/ВС,2023-09-20,Поступление на расчетный счет № 8643 от 15.09.2025,8643,2025-09-15,2600.0,Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 3 квартал 2025 г..xls,1a6366f2ccf6c89e15a24ad3765ea2bdcd97b07780dc0d9f6feaf00c9f405a30,Лист_1,795,15.09.25
